Operon,Length (nt),ID,Bin #,Posi,Posi_err,Lifetime,Lifetime_err,Chisq
acnB,2598,43,5,-0.608618,0.0893548,12.68,0.149685,1769.76
acnB,2598,43,6,-2.55407,0.108792,12.6327,0.15442,2094.64
acnB,2598,43,7,-2.42799,0.145641,14.2005,0.227397,1290.03
yacL,363,44,0,-2.51156,0.257127,8.29532,0.276843,114.054
yacC-speED,2130,45,0,0.0622234,0.163364,3.48152,0.162364,26.5911
yacC-speED,2130,45,1,0.565887,0.232704,5.69734,0.261012,32.4393
yacC-speED,2130,45,2,1.90577,0.183191,5.43874,0.192547,60.9244
yacC-speED,2130,45,3,2.12512,0.26694,5.5661,0.25988,79.7606
yacC-speED,2130,45,4,1.51242,0.261383,5.16989,0.268291,52.4575
yacC-speED,2130,45,5,1.99996,0.289332,5.64878,0.293326,41.7603
yacC-speED,2130,45,6,2.01798,0.318576,5.17476,0.285883,20.8108
cueO,1551,46,0,0.972809,0.202161,6.29859,0.248215,46.8302
cueO,1551,46,1,1.20893,0.242691,5.83896,0.270838,55.772
cueO,1551,46,2,1.51744,0.268789,6.2065,0.291615,45.3018
cueO,1551,46,3,1.24868,0.245939,6.14034,0.283924,37.9302
cueO,1551,46,4,0.297991,0.266739,6.61666,0.319591,27.3286
gcd,2391,47,0,0.998334,0.205944,4.62107,0.236188,75.4344
gcd,2391,47,1,0.402316,0.216718,3.92795,0.231287,28.2098
gcd,2391,47,2,1.24555,0.208778,3.01747,0.209036,63.47
gcd,2391,47,3,1.22693,0.259292,4.28148,0.273971,19.6996
gcd,2391,47,4,1.09734,0.207742,3.47079,0.206335,24.2435
gcd,2391,47,5,0.0118491,0.217911,4.67682,0.220309,24.7315
gcd,2391,47,6,-0.341636,0.186362,4.64854,0.197236,25.6081
hpt,537,48,0,1.79593,0.136146,4.83347,0.132812,88.3839
can,663,49,0,1.57824,0.103245,4.20547,0.097068,108.911
can,663,49,1,2.80971,0.119428,4.0661,0.108932,305.483
yadGH,1694,50,0,11.559,0.119428,1.78E-15,0.108932,305.483
yadGH,1694,50,1,4.97287,0.33091,4.97833,0.293877,60.8055
yadGH,1694,50,2,5.19935,0.3617,5.2092,0.335325,79.13
yadGH,1694,50,3,6.61738,0.423013,4.46974,0.341182,69.7544
yadGH,1694,50,4,4.46212,0.323218,5.46202,0.285994,116.527
yadI,441,51,0,0.229154,0.232665,5.38958,0.250198,27.4662
yadE,1230,52,0,-0.106054,0.243082,4.40716,0.275235,36.2427
yadE,1230,52,1,0.512458,0.404497,4.90801,0.441973,45.7773
yadE,1230,52,2,1.02138,0.504911,4.12856,0.521762,29.7787
yadE,1230,52,3,1.78401,0.418915,4.12099,0.424229,29.2673
panD,381,53,0,2.06661,0.0921741,5.05257,0.0827017,390.183
sfsA-dksA,1338,56,0,0.0751671,0.171949,6.31265,0.192649,35.3358
sfsA-dksA,1338,56,1,-1.1881,0.100575,6.23748,0.107924,120.624
sfsA-dksA,1338,56,2,-1.51933,0.0981954,7.43647,0.110964,291.827
sfsA-dksA,1338,56,3,-0.717891,0.0704603,9.79081,0.100021,846.119
ligT,531,57,0,2.79133,0.238356,3.92424,0.217628,71.9273
hrpB,2430,58,0,0.885258,0.326618,4.19166,0.374287,54.6065
hrpB,2430,58,1,1.03294,0.355162,3.804,0.360088,32.8558
hrpB,2430,58,2,1.32536,0.376915,3.92318,0.392544,46.3783
hrpB,2430,58,3,1.54259,0.473989,3.61132,0.461944,55.2561
hrpB,2430,58,4,1.27702,0.382957,3.95006,0.405482,64.9932
hrpB,2430,58,5,0.764074,0.607892,5.08983,0.737896,36.3708
hrpB,2430,58,6,1.99942,0.405746,3.65017,0.390169,17.532
hrpB,2430,58,7,0.62267,0.168365,4.31184,0.176175,29.1701
mrcB,2535,59,0,1.66301,0.228031,4.39652,0.22305,28.8597
mrcB,2535,59,1,2.34143,0.343042,4.89121,0.310176,37.8306
mrcB,2535,59,2,2.59345,0.471429,4.66288,0.440583,13.7828
mrcB,2535,59,3,6.40154,1.29076,3.9969,0.976659,18.4273
mrcB,2535,59,4,2.60485,0.266354,4.11333,0.239918,16.5699
mrcB,2535,59,5,2.00473,0.31002,5.89938,0.297692,32.5032
mrcB,2535,59,6,2.51814,0.365817,7.23121,0.406687,38.6141
mrcB,2535,59,7,3.30065,0.355383,5.10026,0.304699,46.3968
hemL,1281,61,0,-0.22426,0.0508892,7.20077,0.0650011,759.102
hemL,1281,61,1,0.58423,0.0652179,7.38575,0.080982,349.552
hemL,1281,61,2,0.597267,0.0888538,7.83512,0.113584,502.1
hemL,1281,61,3,0.812231,0.0728244,8.0513,0.0963205,440.806
clcA,1422,62,0,0.61351,0.109837,2.35098,0.105658,76.4489
clcA,1422,62,1,1.06099,0.22254,2.86701,0.226797,141.203
clcA,1422,62,2,1.25979,0.213103,2.90316,0.21702,65.8991
clcA,1422,62,3,1.7029,0.232491,3.67831,0.231471,129.71
erpA,345,63,0,-0.462027,0.0863198,6.39658,0.100612,163.371
dgt,1518,64,0,0.728309,0.193192,4.46766,0.212342,101.235
dgt,1518,64,1,0.991394,0.192259,4.20979,0.219409,44.0309
dgt,1518,64,2,0.735552,0.238872,4.42707,0.257674,17.9614
dgt,1518,64,3,0.305961,0.211655,4.70394,0.230843,17.2815
dgt,1518,64,4,1.87507,0.261106,4.29352,0.269758,15.0339
degP,1425,65,0,-1.66792,0.155628,9.2103,0.194562,168.366
degP,1425,65,1,-2.45011,0.168565,9.17107,0.195586,307.674
degP,1425,65,2,-2.72225,0.186714,9.70448,0.218725,384.522
degP,1425,65,3,-3.98024,0.266938,10.2742,0.290671,268.29
cdaR,1158,66,0,4.42815,0.92987,5.99999,0.866906,42.4746
cdaR,1158,66,1,3.36322,0.504514,4.59102,0.450416,42.1722
cdaR,1158,66,2,1.95124,0.512051,5.9855,0.562366,33.8576
yaeH,387,67,0,-5.49255,0.234282,13.5635,0.280648,613.265
rpsB-tsf,1997,69,0,-0.196397,0.0530735,7.5127,0.0692545,406.069
rpsB-tsf,1997,69,1,-0.454778,0.0687142,7.09652,0.0854755,169.282
rpsB-tsf,1997,69,2,-0.678081,0.062304,7.75484,0.0788752,479.853
rpsB-tsf,1997,69,3,-0.655885,0.0980277,9.00203,0.133064,132.465
rpsB-tsf,1997,69,4,-0.641009,0.0931107,7.71948,0.115781,146.347
rpsB-tsf,1997,69,5,-0.168116,0.0825471,7.74508,0.106475,199.891
pyrH,726,70,0,1.73336,0.238226,6.09187,0.255247,27.4562
pyrH,726,70,1,2.65703,0.238435,5.71255,0.241294,23.6253
frr,558,71,0,-0.169616,0.0471291,5.39272,0.0532834,520.766
dxr,1197,72,0,1.88755,0.2445,4.20459,0.241236,39.965
dxr,1197,72,1,2.38151,0.252084,4.18096,0.224236,51.4718
dxr,1197,72,2,2.28176,0.2463,4.25894,0.215574,71.5976
ispU,762,73,0,1.76166,0.116698,4.6108,0.114229,160.967
ispU,762,73,1,2.00889,0.182977,4.70624,0.158743,89.6926
cdsA,858,74,0,9.04691,0.182977,0,0.158743,89.6926
cdsA,858,74,1,1.7771,0.145087,4.7157,0.144761,37.4602
rseP,1353,75,0,1.55077,0.183328,4.77752,0.179767,49.0484
rseP,1353,75,1,0.307976,0.146486,5.50049,0.161146,17.8379
rseP,1353,75,2,-0.0312925,0.118812,5.54411,0.134968,38.8897
rseP,1353,75,3,0.0263446,0.0769089,5.2156,0.0792131,139.363
fabZ,456,76,0,0.793109,0.0905823,6.39146,0.103844,203.292
accA,960,77,0,0.892122,0.141544,7.38039,0.176523,303.657
accA,960,77,1,2.1817,0.20148,7.50447,0.223723,334.902
accA,960,77,2,2.00183,0.255844,8.58734,0.300978,164.833
ldcC,2142,78,0,-0.0295552,0.145518,3.45308,0.158254,69.5264
ldcC,2142,78,1,0.538792,0.155251,2.82383,0.151812,59.0341
ldcC,2142,78,2,0.558333,0.182993,3.56875,0.185049,56.8207
ldcC,2142,78,3,0.833207,0.162669,3.04102,0.1731,44.19
ldcC,2142,78,4,1.14967,0.213603,2.92178,0.213796,43.0507
ldcC,2142,78,5,1.0457,0.232417,3.46533,0.234553,37.4636
ldcC,2142,78,6,0.347415,0.174134,4.06426,0.185846,26.43
yaeR,390,79,0,1.20963,0.216738,5.00717,0.230432,28.2903
tilS,1299,80,0,4.5084,0.356813,2.89613,0.257069,106.929
tilS,1299,80,1,5.47398,0.557324,2.95677,0.541645,62.5988
tilS,1299,80,2,4.22496,0.774966,3.89273,0.63794,88.2443
tilS,1299,80,3,1.99885,0.44266,4.93078,0.450652,50.9089
yaeP-rof,448,81,0,-1.77695,0.143055,8.26992,0.170544,411.002
yaeQJ-nlpE,1689,82,0,1.98583,0.280659,4.3557,0.291852,59.3921
yaeQJ-nlpE,1689,82,1,0.520433,0.208551,3.57641,0.212165,50.5091
yaeQJ-nlpE,1689,82,2,0.504184,0.207649,3.74265,0.21364,64.7201
yaeQJ-nlpE,1689,82,3,0.401944,0.191788,3.63468,0.208985,49.9261
yaeQJ-nlpE,1689,82,4,0.462144,0.138193,3.33007,0.14567,40.3714
proS,1719,84,0,9.09299,0.138193,0,0.14567,40.3714
proS,1719,84,1,5.40255,0.170385,3.55758,0.145347,243.383
proS,1719,84,2,5.13703,0.192405,3.65155,0.156785,132.312
proS,1719,84,3,5.15376,0.163181,3.84076,0.135673,185.054
proS,1719,84,4,5.18356,0.174397,3.98183,0.146225,104.828
rcsF-yaeB,1109,85,0,1.996,0.139896,4.18085,0.138587,257.494
rcsF-yaeB,1109,85,1,2.00525,0.268812,4.13977,0.230257,91.9725
rcsF-yaeB,1109,85,2,6.70713,0.930767,4.1199,0.732608,78.5041
metNIQ,2533,86,0,1.00306,0.375882,2.95695,0.390626,39.2979
metNIQ,2533,86,1,0.78613,0.312392,3.55691,0.323078,31.4025
metNIQ,2533,86,2,1.00986,0.4901,3.68553,0.486746,25.3999
metNIQ,2533,86,3,1.99934,0.447225,4.13015,0.429587,19.6648
metNIQ,2533,86,4,1.21768,0.297212,4.97861,0.304718,24.3633
metNIQ,2533,86,5,-0.828901,0.239574,10.4539,0.358364,96.4529
metNIQ,2533,86,6,-1.14249,0.213702,10.4649,0.308477,73.3434
metNIQ,2533,86,7,-2.80991,0.288087,11.6777,0.38514,169.701
gmhB,576,87,0,0.999313,0.178223,3.38766,0.189679,36.219
yafDE,1428,89,0,0.44825,0.0634856,3.32222,0.0672368,169.796
yafDE,1428,89,1,0.998322,0.0747852,3.38087,0.0813527,162.107
yafDE,1428,89,2,1.74411,0.134273,3.45364,0.129648,113.933
yafDE,1428,89,3,1.298,0.254057,4.11143,0.265224,38.74
mltD,1359,90,0,8.76399,0.254057,0,0.265224,38.74
mltD,1359,90,1,2.83663,0.0917801,4.74918,0.0882196,628.848
mltD,1359,90,2,2.15167,0.115719,5.02892,0.105354,376.034
mltD,1359,90,3,4.38238,0.161673,4.57039,0.130458,408.258
gloB,756,91,0,1.72749,0.21021,5.57377,0.21791,20.3023
gloB,756,91,1,0.429338,0.233687,5.40351,0.258438,33.2186
dnaQ,732,92,0,0.222625,0.118865,3.00185,0.118427,45.3232
dnaQ,732,92,1,0.792153,0.120171,2.95092,0.125558,61.4016
yafV,771,98,0,0.209141,0.123544,3.36225,0.127848,77.7697
yafV,771,98,1,0.630479,0.16424,3.3319,0.173579,117.603
ivy,474,99,0,-1.12371,0.469639,8.53106,0.608397,50.9466
fadE,2445,100,0,8.65621,0.469639,7.32E-13,0.608397,50.9466
fadE,2445,100,1,9.82637,0.391516,6.81054,0.497013,452.422
fadE,2445,100,2,10.231,0.874135,8.06693,1.0407,901.463
fadE,2445,100,3,10.7957,0.800676,6.728,0.879205,378.255
fadE,2445,100,4,9.70922,0.283798,6.58562,0.348644,452.913
fadE,2445,100,5,9.89901,0.291084,7.34663,0.389663,503.491
fadE,2445,100,6,10.7611,0.669081,6.7908,0.736884,466.867
fadE,2445,100,7,11.2343,0.626267,6.57837,0.719565,730.468
lpcA,579,101,0,-1.07611,0.155834,10.1562,0.219336,204.184
dinJ-yafQ,542,102,0,-0.438046,0.0865811,3.92056,0.0906594,217.354
yafM,498,104,0,0.495367,0.51986,3.92131,0.563445,12.3081
pepD,1458,108,0,-1.72498,0.17711,14.7993,0.310327,322.236
pepD,1458,108,1,-1.40225,0.188149,14.7692,0.338693,321.655
pepD,1458,108,2,-1.58105,0.202866,15.0721,0.365013,320.423
pepD,1458,108,3,-0.608294,0.182709,15.5294,0.365804,225.068
gpt,459,109,0,1.65644,0.232534,5.50212,0.244727,200.306
frsA,1245,110,0,0.863671,0.152845,4.25913,0.162823,19.4922
frsA,1245,110,1,0.498541,0.137618,4.35186,0.147906,46.3258
frsA,1245,110,2,0.970167,0.135336,4.24771,0.144173,50.6515
frsA,1245,110,3,1.26624,0.167965,4.26505,0.173259,43.4447
crl,402,111,0,0.543567,0.0858264,4.96799,0.0911341,115.461
proBA,2369,113,0,1.99407,0.137782,4.20276,0.135756,164.517
proBA,2369,113,1,2.00013,0.202438,4.058,0.171301,105.845
proBA,2369,113,2,2.45028,0.169495,4.413,0.152681,151.12
proBA,2369,113,3,2.37061,0.155785,4.41575,0.137823,68.8301
proBA,2369,113,4,2.02106,0.163333,4.99926,0.143244,108.306
proBA,2369,113,5,2.62172,0.154001,4.59832,0.141056,93.5498
proBA,2369,113,6,3.54652,0.246232,4.99252,0.217228,38.8385
yagU,615,131,0,1.6112,0.439921,6.50856,0.48629,47.709
yagU,615,131,1,2.01598,0.513324,6.386,0.53227,30.7944
ykgJ,330,132,0,2.00211,0.467819,3.41913,0.452035,27.364
matB,588,134,0,0.861094,0.703615,5.36387,0.82667,21.9592
ykgC,1326,139,0,-0.477679,0.487532,7.12397,0.606865,9.9862
ykgC,1326,139,1,-0.701515,0.463526,7.95312,0.59674,18.2722
ykgC,1326,139,2,-0.989417,0.524886,8.42051,0.664538,24.7578
ykgC,1326,139,3,-2.66533,0.968723,9.94717,1.16735,37.3981
ykgD,855,140,0,0.999207,0.553803,4.21322,0.606909,28.571
ykgD,855,140,1,0.985839,0.77076,4.8681,0.878413,32.3828
ykgEFG,2846,141,0,0.953262,0.634828,5.47309,0.744563,29.7603
ykgEFG,2846,141,1,2.00193,0.721256,3.79078,0.650918,34.9622
ykgEFG,2846,141,2,2.004,0.87851,5.60672,0.924585,24.0702
ykgEFG,2846,141,3,1.41938,0.471109,4.69306,0.518663,31.1702
ykgEFG,2846,141,4,1.65194,0.502417,4.54388,0.484548,34.1993
ykgEFG,2846,141,5,1.99708,0.713887,6.34395,0.799955,36.1859
ykgEFG,2846,141,6,1.92259,0.674917,5.45435,0.709497,24.4118
ykgEFG,2846,141,7,1.89419,0.52036,4.39755,0.514504,23.7988
ykgEFG,2846,141,8,0.293115,0.773117,6.53852,0.883701,31.9758
betT,2034,143,0,8.5487,0.773117,7.11E-15,0.883701,31.9758
betT,2034,143,1,4.85877,0.351434,3.95566,0.291018,49.6267
betT,2034,143,2,5.81697,0.339865,4.30819,0.321629,28.9218
betT,2034,143,3,5.73103,0.326558,4.14515,0.295971,39.0638
betT,2034,143,4,5.88722,0.276526,3.64038,0.249135,49.878
betT,2034,143,5,4.11483,0.344571,3.49844,0.246384,605.628
yahK,1050,149,0,-1.3751,0.182741,10.4313,0.260307,288.077
yahK,1050,149,1,-0.766172,0.201334,11.0921,0.314425,146.458
yahK,1050,149,2,-3.24224,0.311819,11.9473,0.410468,241.633
yahN,672,152,0,0.292561,0.328027,5.07384,0.349178,31.6732
yahN,672,152,1,1.81181,0.47518,4.76123,0.479543,27.2127
prpR,1587,154,0,7.7855,0.47518,1.07E-14,0.479543,27.2127
prpR,1587,154,1,6.04826,0.782645,3.7996,0.568523,69.2439
prpR,1587,154,2,5.98295,0.442653,4.00211,0.38827,99.6686
prpR,1587,154,3,7.35856,1.00882,4.88365,0.945582,31.2082
prpR,1587,154,4,3.477,0.660454,5.31125,0.649025,43.8224
prpBCDE,5911,155,0,-10,1.08223,14.2688,1.1591,1297.15
prpBCDE,5911,155,1,-10,0.959881,14.3267,1.01256,1265.54
prpBCDE,5911,155,2,-10,0.810135,12.0472,0.728621,1586.06
prpBCDE,5911,155,3,-10,1.55648,10.7592,1.22896,232.136
prpBCDE,5911,155,4,-10,0.56049,12.7421,0.484534,1685.66
prpBCDE,5911,155,5,-9.88041,0.501931,13.6048,0.450354,1752.51
prpBCDE,5911,155,6,-8.19637,0.368355,12.5688,0.344679,2145.7
prpBCDE,5911,155,7,-7.3484,0.372996,10.654,0.324517,1533.53
prpBCDE,5911,155,8,-3.03255,0.138348,5.98282,0.122877,2223.62
prpBCDE,5911,155,9,-1.84534,0.0990665,5.35434,0.0982314,2776.35
prpBCDE,5911,155,10,-1.69333,0.0984545,5.27455,0.0986335,2182.05
prpBCDE,5911,155,11,-0.787147,0.0642536,3.97221,0.0666215,2380.71
prpBCDE,5911,155,12,-0.467619,0.0556484,4.01471,0.0614497,2464.33
prpBCDE,5911,155,13,-0.57783,0.0660578,4.11439,0.0716621,1696.56
prpBCDE,5911,155,14,-0.256564,0.0693185,3.84325,0.0784016,1331.75
prpBCDE,5911,155,15,0.0165821,0.08623,3.81933,0.0940481,1204.47
prpBCDE,5911,155,16,0.109916,0.100536,4.38954,0.116624,903.241
prpBCDE,5911,155,17,0.500529,0.111008,5.81301,0.139835,867.167
prpBCDE,5911,155,18,0.501733,0.121156,5.63272,0.155569,916.265
cynR,900,157,0,4.87543,1.10718,5.07663,1.01981,36.4397
cynR,900,157,1,4.17838,1.24811,4.51231,1.08266,31.0826
cynR,900,157,2,1.44582,1.10757,7.498,1.36321,31.0438
mhpT,1212,159,0,1.00905,1.43079,10.8933,2.06489,45.8548
mhpT,1212,159,1,1.73724,1.13368,9.3938,1.74975,72.2436
mhpT,1212,159,2,1.99304,0.871057,7.37338,1.03933,25.9435
mhpT,1212,159,3,-0.398454,0.829555,9.43864,1.17691,72.8476
yaiL,540,160,0,0.598433,0.288111,4.30029,0.304165,47.7787
frmRAB,2347,161,0,-6.54371,1.43032,22.0952,2.42859,29.4169
frmRAB,2347,161,1,-4.13905,1.04596,22.1089,2.12042,63.984
frmRAB,2347,161,2,-3.24632,1.35307,25.2873,3.30703,63.029
frmRAB,2347,161,3,0.282109,0.919173,24.9201,2.82448,43.9727
frmRAB,2347,161,4,-8.01565,3.29368,41.996,9.28844,34.5586
frmRAB,2347,161,5,-8.36929,2.07968,36.3255,4.98575,49.9116
frmRAB,2347,161,6,-1.02086,0.74466,13.1103,1.27375,21.5559
tauABCD,3415,163,0,0.489537,0.374285,3.74194,0.411781,62.8489
tauABCD,3415,163,1,0.700319,0.365078,3.38135,0.395426,58.6874
tauABCD,3415,163,2,0.698874,0.393303,4.28164,0.439555,67.6485
tauABCD,3415,163,3,-0.160234,0.272699,3.38478,0.293346,51.7239
tauABCD,3415,163,4,-0.221091,0.392142,4.78942,0.44427,75.1187
tauABCD,3415,163,5,0.159479,0.350358,4.69405,0.399287,70.2602
tauABCD,3415,163,6,0.400053,0.371935,1.89354,0.348489,16.4584
tauABCD,3415,163,7,-1.92372,0.680896,6.96347,0.726801,118.97
tauABCD,3415,163,8,-0.261482,0.325707,6.87086,0.400978,34.5739
tauABCD,3415,163,9,-0.548888,0.31002,6.13373,0.355078,27.8742
tauABCD,3415,163,10,-0.214722,0.319658,6.59292,0.393129,17.4609
hemB,975,164,0,0.132268,0.143355,5.82443,0.162455,34.8518
hemB,975,164,1,0.553024,0.212234,6.19348,0.246,71.4773
hemB,975,164,2,0.916137,0.172493,6.4106,0.20816,24.5626
yaiU,1404,167,0,0.302078,0.259181,3.36759,0.275787,42.4392
yaiU,1404,167,1,0.295639,0.332505,4.15466,0.362249,30.6871
yaiU,1404,167,2,0.286509,0.422119,3.64811,0.466299,41.4092
yaiU,1404,167,3,-0.873602,0.592115,4.85321,0.623122,31.3431
ampH,1158,169,0,1.79903,0.0992927,3.91663,0.0927783,305.57
ampH,1158,169,1,2.50761,0.140235,3.79184,0.120921,263.615
ampH,1158,169,2,3.65771,0.189783,3.53675,0.154447,336.593
sbmA-yaiW,2328,170,0,1.13784,0.522269,6.47849,0.597967,50.8849
sbmA-yaiW,2328,170,1,1,0.538084,6.93607,0.663347,36.7385
sbmA-yaiW,2328,170,2,1.9888,0.52832,5.7485,0.589095,22.9722
sbmA-yaiW,2328,170,3,-0.0573723,0.342499,5.84683,0.412557,18.6791
sbmA-yaiW,2328,170,4,-0.405385,0.212469,4.98269,0.238356,82.212
sbmA-yaiW,2328,170,5,-0.362842,0.209448,4.99018,0.231998,23.272
sbmA-yaiW,2328,170,6,0.383675,0.243142,4.60129,0.256762,21.7322
yaiY,309,171,0,-1.25379,0.439752,7.49648,0.50325,22.4464
ddlA,1095,173,0,2.31542,0.203538,4.4616,0.180343,59.3119
ddlA,1095,173,1,3.37214,0.251053,4.42711,0.206516,114.148
ddlA,1095,173,2,3.67088,0.208009,4.45927,0.180596,70.5783
proC,810,177,0,0.684432,0.0972458,4.27808,0.103848,114.83
proC,810,177,1,1.30566,0.104489,4.31207,0.107446,137.813
yaiI,459,178,0,4.22379,0.404736,3.23605,0.291516,106.373
ykiA,342,180,0,1.24694,0.310544,4.33065,0.323304,19.2653
rdgC,912,181,0,1.4995,0.173707,3.83599,0.180228,48.2217
rdgC,912,181,1,2.1397,0.245482,3.86102,0.212549,87.607
rdgC,912,181,2,1.99764,0.223772,4.10735,0.217882,103.021
mak,909,182,0,-0.115738,0.180812,4.60204,0.202748,31.1181
mak,909,182,1,-0.139364,0.230139,4.49941,0.261198,70.3516
mak,909,182,2,0.471656,0.209597,4.37723,0.234271,39.0634
araJ,1185,183,0,0.347966,0.324747,5.60591,0.387676,52.4862
araJ,1185,183,1,1.15056,0.553815,5.16527,0.578193,43.6424
araJ,1185,183,2,1.37736,0.522882,4.32861,0.544448,27.0769
phoBR,2043,184,0,1.49255,0.273273,3.85088,0.301116,25.2854
phoBR,2043,184,1,0.916599,0.258542,4.6651,0.293841,39.8602
phoBR,2043,184,2,1.81577,0.302053,4.4794,0.292842,24.0219
phoBR,2043,184,3,0.579063,0.348937,4.78736,0.380312,43.4317
phoBR,2043,184,4,0.46772,0.475798,6.49149,0.585603,30.2396
phoBR,2043,184,5,2.03398,0.748726,5.10654,0.684575,23.2011
brnQ-proY,2769,185,0,-0.0818213,0.120152,3.76558,0.131354,73.1768
brnQ-proY,2769,185,1,0.504116,0.123094,3.21739,0.123108,49.7639
brnQ-proY,2769,185,2,0.990362,0.137452,3.17148,0.152725,108.959
brnQ-proY,2769,185,3,-0.0140114,0.173742,6.21643,0.225896,126.392
brnQ-proY,2769,185,4,0.105533,0.352196,12.7449,0.633167,45.722
brnQ-proY,2769,185,5,1.96655,0.451202,5.15476,0.474894,69.8479
brnQ-proY,2769,185,6,1.99928,0.475932,4.84406,0.487263,51.8256
brnQ-proY,2769,185,7,1.98455,0.554125,4.9671,0.561566,55.7461
brnQ-proY,2769,185,8,2.00073,0.589155,5.56044,0.609018,58.7074
malZ,1818,186,0,0.999155,0.226006,4.45136,0.255992,24.2957
malZ,1818,186,1,2.00356,0.410667,4.97189,0.373632,26.5694
malZ,1818,186,2,1.77125,0.353106,4.51989,0.350205,17.2822
malZ,1818,186,3,-0.0583594,0.37916,5.342,0.426921,46.9902
malZ,1818,186,4,0.101746,0.293541,5.37012,0.294429,36.6529
malZ,1818,186,5,0.967899,0.223413,4.99857,0.243743,30.7128
acpH,582,187,0,1.38343,0.236991,3.44559,0.236719,45.3042
queA,1071,188,0,1.50111,0.321746,4.88001,0.319129,106.224
queA,1071,188,1,2.30458,0.452106,5.31915,0.43605,109.883
queA,1071,188,2,4.27277,0.642821,4.45308,0.50988,93.4128
yajD,348,189,0,1.56242,0.150679,4.53004,0.144253,66.8663
tsx,885,190,0,0.874761,0.22147,6.99753,0.268829,49.1224
tsx,885,190,1,0.203734,0.212298,7.14881,0.259052,49.4651
yajI,540,191,0,0.140113,0.37134,3.71053,0.389402,34.0823
thiI,1449,192,0,0.743781,0.20413,4.38998,0.223386,68.4524
thiI,1449,192,1,1.85139,0.310959,4.74222,0.317454,51.4436
thiI,1449,192,2,2.09261,0.387284,4.9102,0.343636,94.4886
thiI,1449,192,3,1.9988,0.329615,4.66606,0.324966,50.9152
yajQ,492,193,0,-0.32248,0.0867934,5.4214,0.0973077,78.0294
yajR,1365,194,0,2.00043,0.379363,5.43272,0.354807,63.8284
yajR,1365,194,1,1.50358,0.372245,4.8896,0.384334,80.7907
yajR,1365,194,2,1.60212,0.375507,4.50189,0.382814,32.8894
yajR,1365,194,3,1.5005,0.367599,4.98586,0.372303,55.7302
ampG,1476,195,0,8.73117,0.367599,0,0.372303,55.7302
ampG,1476,195,1,6.21107,1.51121,5.70997,1.37573,109.362
ampG,1476,195,2,6.127,1.17454,4.09815,0.886811,58.4271
ampG,1476,195,3,5.05847,0.747374,3.78882,0.662689,56.7666
yajG,579,196,0,2.48149,0.189942,4.08406,0.16817,180.803
bolA,318,197,0,-10,0.269861,21.9184,0.369099,3980.58
tig,1299,198,0,4.18147,0.15697,5.04739,0.128421,463.172
tig,1299,198,1,3.18131,0.130889,5.97138,0.119135,370.078
tig,1299,198,2,2.71043,0.114577,6.50551,0.120504,311.079
tig,1299,198,3,2.09046,0.129143,6.82574,0.131117,311.588
lon,2355,199,0,2.17011,0.859144,5.52514,0.910732,29.2476
lon,2355,199,1,1.76162,1.06353,6.74816,1.14392,31.4766
lon,2355,199,2,0.757329,0.513714,4.85491,0.575497,40.0668
lon,2355,199,3,1.48451,0.59425,5.3833,0.648354,37.9516
lon,2355,199,4,1.53205,0.632956,5.28748,0.633892,25.0142
lon,2355,199,5,1.32057,0.526791,5.40112,0.572489,14.0093
lon,2355,199,6,-0.859223,0.54382,6.40753,0.60209,25.7352
ppiD,1872,201,0,0.318802,0.0798639,3.75022,0.0824502,111.892
ppiD,1872,201,1,1.46631,0.107168,3.98356,0.110288,162.381
ppiD,1872,201,2,2.552,0.169136,4.00291,0.150825,143.521
ppiD,1872,201,3,3.31544,0.200956,3.88778,0.161039,235.413
ppiD,1872,201,4,5.02793,0.220801,3.58997,0.177421,354.075
ppiD,1872,201,5,4.26048,0.259337,3.48801,0.190019,191.249
ybaV,372,202,0,-5.45663,0.954023,9.72056,0.883855,95.8032
fadM,399,203,0,1.19057,0.660852,25.9075,2.09648,51.2123
queC,696,204,0,2.14685,0.199804,4.92901,0.1704,122.458
queC,696,204,1,3.09599,0.249776,5.33493,0.211889,127.555
ybaE,1701,205,0,0.427145,0.108221,4.00904,0.107678,80.0708
ybaE,1701,205,1,1.23109,0.134621,4.18433,0.12834,76.494
ybaE,1701,205,2,0.138866,0.134173,4.15627,0.130305,99.7545
ybaE,1701,205,3,0.619284,0.158973,4.22785,0.154061,76.0658
ybaE,1701,205,4,1.94954,0.230899,4.13895,0.218157,14.9074
cof,819,206,0,1.50905,0.323905,4.82293,0.319654,36.7609
cof,819,206,1,0.493821,0.282633,6.01679,0.347379,31.8555
ybaO,459,207,0,0.52528,0.240601,3.45723,0.249734,36.4231
mdlAB,3547,208,0,1.22229,0.334908,3.40642,0.336284,31.8224
mdlAB,3547,208,1,1.99437,0.521174,4.35558,0.506236,33.472
mdlAB,3547,208,2,1.94067,0.485414,3.98464,0.511154,48.2958
mdlAB,3547,208,3,1.98925,0.69773,5.53866,0.718462,48.7184
mdlAB,3547,208,4,2.28034,0.580952,4.41491,0.5204,26.0485
mdlAB,3547,208,5,1.05998,0.561137,5.49842,0.515616,48.3094
mdlAB,3547,208,6,1.9929,0.504806,5.18287,0.543747,30.9693
mdlAB,3547,208,7,-0.0972311,0.495714,6.40726,0.589308,32.0854
mdlAB,3547,208,8,2.62524,0.479177,4.55099,0.444615,20.9014
